@relation adult-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute age numeric
@attribute workclass {Private,Self-emp-not-inc,Self-emp-inc,Federal-gov,Local-gov,State-gov,Without-pay,Never-worked}
@attribute fnlwgt numeric
@attribute education {Bachelors,Some-college,11th,HS-grad,Prof-school,Assoc-acdm,Assoc-voc,9th,7th-8th,12th,Masters,1st-4th,10th,Doctorate,5th-6th,Preschool}
@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute occupation {Tech-support,Craft-repair,Other-service,Sales,Exec-managerial,Prof-specialty,Handlers-cleaners,Machine-op-inspct,Adm-clerical,Farming-fishing,Transport-moving,Priv-house-serv,Protective-serv,Armed-Forces}
@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute race {White,Asian-Pac-Islander,Amer-Indian-Eskimo,Other,Black}
@attribute sex {Female,Male}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute native-country {United-States,Cambodia,England,Puerto-Rico,Canada,Germany,Outlying-US(Guam-USVI-etc),India,Japan,Greece,South,China,Cuba,Iran,Honduras,Philippines,Italy,Poland,Jamaica,Vietnam,Mexico,Portugal,Ireland,France,Dominican-Republic,Laos,Ecuador,Taiwan,Haiti,Columbia,Hungary,Guatemala,Nicaragua,Scotland,Thailand,Yugoslavia,El-Salvador,Trinadad&Tobago,Peru,Hong,Holand-Netherlands}
@attribute income {>50K,<=50K}

@data
0.287671,Private,0.130043,HS-grad,0.533333,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.136986,Private,0.140245,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.082192,Private,0.250918,Assoc-acdm,0.733333,Never-married,Prof-specialty,Own-child,White,Male,0,0.395087,0.193878,United-States,<=50K
0,Private,0.157779,12th,0.466667,Never-married,Other-service,Own-child,White,Male,0,0,0.142857,United-States,<=50K
0.369863,State-gov,0.110981,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.123288,Private,0.060269,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.479592,United-States,<=50K
0.273973,Private,0.059076,HS-grad,0.533333,Never-married,Transport-moving,Other-relative,White,Female,0,0,0.397959,United-States,<=50K
0.438356,Private,0.144054,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.55102,United-States,>50K
0.342466,Private,0.122313,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,>50K
0.123288,Private,0.081092,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.767123,Private,0.04897,Assoc-voc,0.666667,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,0,0,0.316327,United-States,<=50K
0.369863,Private,0.180144,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.410959,Private,0.041153,Masters,0.866667,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.150685,Private,0.093289,Some-college,0.6,Divorced,Prof-specialty,Own-child,White,Female,0,0,0.193878,United-States,<=50K
0.438356,Private,0.133638,Some-college,0.6,Divorced,Tech-support,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0,Private,0.065623,HS-grad,0.533333,Never-married,Sales,Own-child,White,Female,0,0,0.193878,United-States,<=50K
0.342466,Private,0.042559,Some-college,0.6,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.178082,Private,0.151692,10th,0.333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.260274,State-gov,0.084987,Assoc-voc,0.666667,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,0.367347,Hong,<=50K
0.493151,Private,0.074793,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.082192,Private,0.287017,HS-grad,0.533333,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,0.397959,United-States,<=50K
0.246575,Private,0.249707,HS-grad,0.533333,Divorced,Other-service,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.205479,Private,0.056777,11th,0.4,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0.135501,0,0.602041,United-States,>50K
0.30137,Private,0.14469,Bachelors,0.8,Widowed,Prof-specialty,Unmarried,White,Female,0,0,0.5,Poland,>50K
0.315068,Private,0.013815,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.602041,United-States,<=50K
0.150685,Private,0.035918,Some-college,0.6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.205479,Private,0.122991,HS-grad,0.533333,Never-married,Transport-moving,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.342466,Private,0.11718,Some-college,0.6,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.246575,Private,0.046844,Bachelors,0.8,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0.428571,United-States,<=50K
0.246575,Private,0.196333,12th,0.466667,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,0.397959,United-States,<=50K
0.054795,Private,0.121353,HS-grad,0.533333,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.739726,Private,0.125185,7th-8th,0.2,Widowed,Exec-managerial,Not-in-family,White,Male,0.060971,0,0.397959,United-States,>50K
0.191781,Private,0.216263,HS-grad,0.533333,Separated,Other-service,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.109589,Local-gov,0.044426,Some-college,0.6,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,0.397959,United-States,<=50K
0.246575,Private,0.086582,HS-grad,0.533333,Never-married,Adm-clerical,Own-child,White,Female,0.068491,0,0.397959,United-States,<=50K
0.09589,Private,0.06572,HS-grad,0.533333,Never-married,Other-service,Other-relative,White,Male,0,0,0.244898,United-States,<=50K
0.712329,Private,0.203996,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.244898,United-States,<=50K
0.246575,Self-emp-not-inc,0.12291,Masters,0.866667,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,0.397959,United-States,>50K
0.246575,Private,0.217021,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.342466,Private,0.028468,Bachelors,0.8,Never-married,Sales,Not-in-family,White,Male,0.105201,0,0.5,United-States,>50K
0.465753,Private,0.103003,Assoc-voc,0.666667,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0.397959,United-States,>50K
0.424658,Private,0.016261,HS-grad,0.533333,Divorced,Transport-moving,Not-in-family,White,Male,0,0,0.438776,United-States,<=50K
0.438356,Private,0.100435,Assoc-voc,0.666667,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.493151,Private,0.112788,Assoc-acdm,0.733333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.02407,0,1,United-States,<=50K
0.356164,Private,0.062422,Some-college,0.6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.493151,Private,0.187493,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.246575,Private,0.119129,HS-grad,0.533333,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.260274,Private,0.069751,HS-grad,0.533333,Never-married,Other-service,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.232877,Local-gov,0.071384,Masters,0.866667,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.424658,Private,0.073918,Some-college,0.6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.397959,United-States,>50K
0.493151,Private,0.124525,HS-grad,0.533333,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.273973,Private,0.158085,Some-college,0.6,Divorced,Handlers-cleaners,Own-child,White,Male,0,0.345271,0.397959,United-States,<=50K
0.438356,State-gov,0.138852,Prof-school,0.933333,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.178082,Private,0.126012,Some-college,0.6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.328767,Private,0.025041,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.109589,Private,0.07732,Some-college,0.6,Never-married,Other-service,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.09589,Private,0.198434,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.653061,United-States,<=50K
0.232877,Private,0.137191,HS-grad,0.533333,Never-married,Craft-repair,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.164384,Private,0.178403,HS-grad,0.533333,Never-married,Craft-repair,Unmarried,White,Female,0,0,0.418367,United-States,<=50K
0.082192,Private,0.120066,Bachelors,0.8,Never-married,Tech-support,Not-in-family,Black,Female,0,0,0.44898,United-States,<=50K
0.39726,Private,0.07862,Some-college,0.6,Separated,Sales,Not-in-family,White,Male,0,0,0.418367,United-States,<=50K
0.041096,Private,0.134508,Some-college,0.6,Never-married,Other-service,Own-child,White,Female,0,0,0.142857,United-States,<=50K
0.630137,Private,0.074814,12th,0.466667,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.315068,Self-emp-not-inc,0.10513,Masters,0.866667,Married-civ-spouse,Sales,Husband,White,Male,0.03103,0,0.5,United-States,<=50K
0.219178,Private,0.16241,Assoc-acdm,0.733333,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,0.5,United-States,<=50K
0.09589,Federal-gov,0.140744,Some-college,0.6,Never-married,Adm-clerical,Own-child,Black,Female,0,0,0.397959,United-States,<=50K
0.260274,Private,0.01431,Some-college,0.6,Never-married,Other-service,Own-child,White,Male,0,0,0.44898,United-States,<=50K
0.109589,Private,0.291306,HS-grad,0.533333,Never-married,Prof-specialty,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.506849,Local-gov,0.112788,9th,0.266667,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.452055,Self-emp-not-inc,0.148674,Bachelors,0.8,Divorced,Sales,Not-in-family,White,Male,0,0,0.5,United-States,<=50K
0.561644,State-gov,0.019451,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,<=50K
0,Private,0.175427,11th,0.4,Never-married,Other-service,Own-child,White,Male,0,0,0.193878,England,<=50K
0.315068,Private,0.140572,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.076881,0,0.5,United-States,>50K
0.136986,Private,0.069737,Bachelors,0.8,Never-married,Sales,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.041096,Private,0.22562,HS-grad,0.533333,Separated,Sales,Own-child,White,Female,0,0,0.255102,United-States,<=50K
0.068493,Private,0.242527,11th,0.4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.346939,United-States,<=50K
0.863014,Self-emp-not-inc,0.060775,11th,0.4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.244898,United-States,<=50K
0.479452,Private,0.084991,HS-grad,0.533333,Divorced,Transport-moving,Not-in-family,White,Male,0,0,0.44898,United-States,<=50K
0.315068,Federal-gov,0.073842,Bachelors,0.8,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.072981,0,0.479592,United-States,>50K
0.424658,Private,0.086256,10th,0.333333,Separated,Machine-op-inspct,Own-child,White,Female,0,0,0.479592,United-States,<=50K
0.616438,Private,0.126939,HS-grad,0.533333,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.244898,United-States,<=50K
0.205479,Private,0.186363,Assoc-acdm,0.733333,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0.418367,United-States,>50K
0.054795,Private,0.075686,Some-college,0.6,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.27551,United-States,<=50K
0.561644,Federal-gov,0.133355,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.273973,Self-emp-not-inc,0.073243,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.602041,United-States,>50K
0.164384,Self-emp-inc,0.155625,Doctorate,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.346939,United-States,>50K
0.109589,Private,0.073461,HS-grad,0.533333,Never-married,Other-service,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.123288,Private,0.095051,Some-college,0.6,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.452055,Private,0.128139,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.5,United-States,<=50K
0.178082,Federal-gov,0.205122,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,>50K
0.178082,Local-gov,0.021924,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.806122,United-States,<=50K
0.575342,Private,0.006457,HS-grad,0.533333,Widowed,Other-service,Not-in-family,White,Female,0,0,0.091837,United-States,<=50K
0.260274,Private,0.115313,HS-grad,0.533333,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.273973,Private,0.142327,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.5,Ecuador,>50K
0.342466,Private,0.15508,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0.397959,United-States,>50K
0.232877,Private,0.208063,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,0.44898,United-States,>50K
0.136986,Self-emp-not-inc,0.087324,9th,0.266667,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.30137,Private,0.079369,Bachelors,0.8,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0.5,United-States,>50K
0.328767,Private,0.088778,Assoc-voc,0.666667,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0.072981,0,0.602041,India,>50K
0.232877,Self-emp-not-inc,0.12658,Bachelors,0.8,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.150242,0,0.704082,South,>50K
0.328767,Private,0.158012,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.452055,Private,0.085729,Some-college,0.6,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,0.397959,United-States,<=50K
0.013699,Private,0.054144,HS-grad,0.533333,Never-married,Handlers-cleaners,Other-relative,White,Female,0,0,0.27551,United-States,<=50K
0.082192,Private,0.132523,Bachelors,0.8,Never-married,Exec-managerial,Own-child,White,Female,0,0,0.142857,United-States,<=50K
0.123288,Private,0.119763,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.479592,United-States,<=50K
0.287671,Private,0.166369,Some-college,0.6,Married-civ-spouse,Transport-moving,Husband,White,Male,0.072981,0,0.602041,United-States,>50K
0.136986,Private,0.082457,Some-college,0.6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.887755,United-States,<=50K
0.054795,Private,0.124716,10th,0.333333,Never-married,Handlers-cleaners,Not-in-family,Other,Male,0,0,0.397959,Dominican-Republic,<=50K
0.328767,Private,0.072657,HS-grad,0.533333,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.342466,Self-emp-not-inc,0.08706,Assoc-acdm,0.733333,Divorced,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,0,0,0.346939,United-States,<=50K
0.109589,Private,0.03902,10th,0.333333,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.356164,Private,0.190768,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.397959,United-States,>50K
0.082192,Private,0.139686,Some-college,0.6,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0.142857,United-States,<=50K
0.315068,Local-gov,0.102851,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.076881,0,0.397959,United-States,>50K
0.082192,Private,0.27649,Some-college,0.6,Never-married,Sales,Own-child,Black,Male,0,0,0.081633,United-States,<=50K
0.013699,Private,0.141638,11th,0.4,Never-married,Other-service,Not-in-family,White,Female,0,0,0.193878,United-States,<=50K
0.273973,Private,0.218692,Bachelors,0.8,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,0.5,United-States,<=50K
0.561644,Private,0.194453,9th,0.266667,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.03781,0,0.397959,United-States,<=50K
0.260274,Private,0.127732,Some-college,0.6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.260274,Private,0.129852,Assoc-acdm,0.733333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,>50K
0.109589,Private,0.058978,Assoc-voc,0.666667,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.076881,0,0.397959,United-States,>50K
0.616438,Private,0.065813,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.150242,0,0.397959,United-States,>50K
0.232877,Private,0.015324,Some-college,0.6,Married-civ-spouse,Transport-moving,Husband,White,Male,0.04064,0,0.397959,United-States,<=50K
0.136986,Private,0.011849,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,White,Female,0.04865,0,0.357143,United-States,<=50K
0.082192,Private,0.051332,HS-grad,0.533333,Never-married,Sales,Own-child,White,Male,0,0,0.346939,United-States,<=50K
0.520548,Private,0.075542,HS-grad,0.533333,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.342466,Private,0.111144,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.068493,Private,0.147493,HS-grad,0.533333,Never-married,Adm-clerical,Own-child,Black,Female,0,0,0.377551,United-States,<=50K
0.369863,Private,0.116692,Assoc-acdm,0.733333,Married-civ-spouse,Sales,Husband,White,Male,0.04386,0,0.397959,United-States,>50K
0.342466,Local-gov,0.059269,Some-college,0.6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.054795,Private,0.12085,HS-grad,0.533333,Never-married,Adm-clerical,Unmarried,White,Male,0,0,0.397959,United-States,<=50K
0.109589,Private,0.011366,Assoc-acdm,0.733333,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,0.44898,United-States,<=50K
0.191781,Private,0.199789,1st-4th,0.066667,Separated,Handlers-cleaners,Unmarried,White,Male,0,0,0.346939,Honduras,<=50K
0.342466,Private,0.123409,Some-college,0.6,Divorced,Craft-repair,Not-in-family,White,Male,0,0,0.377551,United-States,<=50K
0.123288,Private,0.063008,9th,0.266667,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.193878,United-States,<=50K
0.616438,Private,0.040387,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.453857,0.989796,United-States,>50K
0.150685,Private,0.111652,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.051781,0,0.5,United-States,>50K
0.232877,Private,0.224409,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.465753,Private,0.028221,Bachelors,0.8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.383562,Local-gov,0.133927,Masters,0.866667,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.44898,United-States,>50K
0.369863,Private,0.13716,Some-college,0.6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.5,United-States,>50K
0.410959,Private,0.015059,7th-8th,0.2,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.091837,United-States,<=50K
0.246575,Private,0.059827,Some-college,0.6,Married-spouse-absent,Farming-fishing,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.39726,Private,0.093495,7th-8th,0.2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.39726,Private,0.120534,Assoc-acdm,0.733333,Never-married,Tech-support,Not-in-family,White,Male,0,0,0.561224,United-States,<=50K
0.39726,Private,0.045903,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.530612,United-States,>50K
0.671233,Self-emp-not-inc,0.06268,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.071429,United-States,>50K
0.232877,State-gov,0.233232,HS-grad,0.533333,Separated,Adm-clerical,Unmarried,White,Female,0,0,0.193878,United-States,<=50K
0.123288,Private,0.136741,Assoc-acdm,0.733333,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.164384,Private,0.130872,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,>50K
0.178082,Private,0.089858,HS-grad,0.533333,Never-married,Other-service,Not-in-family,Black,Male,0,0,0.397959,United-States,<=50K
0.082192,Private,0.139148,Bachelors,0.8,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.39726,Private,0.117221,9th,0.266667,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.369863,Private,0.084306,10th,0.333333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.506849,Private,0.030883,Masters,0.866667,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.683673,United-States,>50K
0.506849,Self-emp-not-inc,0.012648,7th-8th,0.2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.602041,United-States,<=50K
0.739726,Private,0.139692,9th,0.266667,Widowed,Sales,Unmarried,White,Female,0,0,0.122449,United-States,<=50K
0.465753,Private,0.100799,12th,0.466667,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.44898,United-States,<=50K
0.205479,Private,0.088555,HS-grad,0.533333,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
